Price,Close,High,Low,Open,Volume
Ticker,SGO.PA,SGO.PA,SGO.PA,SGO.PA,SGO.PA
Date,,,,,
2013-02-07,21.44405746459961,21.705615264675465,21.368815483818402,21.494220151913886,2724802
2013-02-08,21.497806549072266,21.619627507522093,21.26133073170422,21.433313020081552,2018937
2013-02-11,21.29715919494629,21.533635004901303,21.161007408495063,21.390317119143113,1643516
2013-02-12,21.329404830932617,21.329404830932617,20.992606382071077,21.22191608059754,1439118
2013-02-13,21.5479679107666,21.75936306348254,20.9245322853289,21.25416466350631,3208641
2013-02-14,21.766529083251953,21.895516140950814,21.318658114460764,21.375985543794286,2157356
2013-02-15,21.902679443359375,22.08899390659825,21.440476334562558,21.648287726810135,2143354
2013-02-18,22.343387603759766,22.343387603759766,21.605295738826747,21.802358696093236,2186299
2013-02-19,22.630023956298828,22.84500147175016,22.200067558602456,22.250228887754854,2707044
2013-02-20,22.508201599121094,22.798422457035254,22.329053225128224,22.57269512310202,1825125
2013-02-21,21.934926986694336,23.210462513703707,21.87043346377885,22.608523877688246,3791131
2013-02-22,22.55836296081543,22.690933741871152,22.028083936973424,22.110492025125193,1953068
2013-02-25,22.55836296081543,23.13880467756139,22.382798319429288,22.712430672036362,2281535
2013-02-26,21.79877471923828,22.131990812113116,21.318657010876212,21.659039202895993,3047069
2013-02-27,22.11765480041504,22.19648051062507,21.547963001154866,21.859680742850156,1931973
2013-02-28,21.895517349243164,22.336222242838513,21.762947917867443,22.131993179142956,1876863
2013-03-01,21.68053436279297,21.99225349956716,21.375982691371984,21.773692277274986,2032032
2013-03-04,21.53721809387207,21.648289212824142,21.318656855323784,21.476306934981306,1302437
2013-03-05,21.84535026550293,21.963587465928,21.637537523164976,21.637537523164976,1930098
2013-03-06,21.748615264892578,22.17857168305925,21.748615264892578,21.97075889034108,1633662
2013-03-07,22.42937469482422,22.608523059373276,21.72353106792056,21.72353106792056,2937176
2013-03-08,22.694515228271484,22.873663595603343,22.547613621731106,22.59060884718855,1707641
2013-03-11,22.565528869628906,22.597775631398587,22.361299834018805,22.54044820678511,1245852
2013-03-12,23.052814483642578,23.09581108314431,22.522536757725934,22.522536757725934,1875766
2013-03-13,22.633607864379883,23.08506259109129,22.368469001715294,23.052814458103818,2216607
2013-03-14,22.96323585510254,23.188964541957475,22.719595338895044,22.719595338895044,1861387
2013-03-15,22.551193237304688,23.031310857869805,22.5010319192565,23.002646466531754,3500330
2013-03-18,22.38996696472168,22.447294396337863,21.985091210110863,22.121244372746975,1565627
2013-03-19,21.963590621948242,22.39354699766208,21.809522909260835,22.35055177012879,2117135
2013-03-20,22.160654067993164,22.185734731859526,21.963591123274437,22.10691037404824,1523596
2013-03-21,21.651872634887695,22.160653362018426,21.329405014316368,22.160653362018426,2143075
2013-03-22,21.497806549072266,21.562300078062982,21.107263008759038,21.522887214036018,2046153
2013-03-25,21.34015464782715,21.920594992666338,21.09651275161443,21.813106242406285,1825032
2013-03-26,21.204004287719727,21.508556014601734,21.067851123878853,21.322241518502064,1844823
2013-03-27,20.709552764892578,21.372402600898983,20.462328488834615,21.236249447357036,3109440
2013-03-28,20.72388458251953,20.877952298138517,20.50174097477802,20.70955238413784,1553845
2013-04-02,20.93527603149414,20.96752278876717,20.508903455811563,20.688051803596526,1947745
2013-04-03,20.136274337768555,20.73104679104914,20.100443848538756,20.71671459535722,3165561
2013-04-04,19.910551071166992,20.562651072468253,19.86038974288131,20.229434972520572,2592943
2013-04-05,19.652576446533203,20.021623033255494,19.42326674223604,19.92488274548132,2593300
2013-04-08,19.70273780822754,19.756481497717246,19.58091686520655,19.731400835930007,1385653
2013-04-09,19.935632705688477,19.99654386928147,19.67407621918622,19.86397307602356,1927662
2013-04-10,20.566234588623047,20.655808778701033,19.996542685055307,20.08253314212572,2496189
2013-04-11,20.784791946411133,20.842119366444585,20.351253246983582,20.48024028375722,1951698
2013-04-12,20.584148406982422,20.781211344650554,20.512488784159384,20.677304959896833,1657036
2013-04-15,20.76329803466797,21.18967069768622,20.673723842427634,20.95319488484349,2271675
2013-04-16,20.781213760375977,20.860039491323825,20.487410502762437,20.645060597864358,1646370
2013-04-17,20.3369197845459,20.967522732459827,20.18285346331452,20.963939000109434,2672495
2013-04-18,19.978626251220703,20.433663289389717,19.9212988256841,20.379919596770574,1705909
2013-04-19,20.329757690429688,20.44441253823271,20.018038541596223,20.121944924540713,2094492
2013-04-22,20.512487411499023,20.680887308845083,20.319006852862298,20.50890504565473,1604616
2013-04-23,21.064266204833984,21.153840392097138,20.28676154865711,20.297511380548357,2621515
2013-04-24,21.687700271606445,21.73427922843993,21.125174524133488,21.161005016618297,2753936
2013-04-25,21.888349533081055,22.056749450809473,21.583797828093704,21.583797828093704,1829264
2013-04-26,21.68053436279297,22.436540675917623,21.583795449221444,21.974338936564784,2023465
2013-04-29,21.83819007873535,21.895517511657697,21.476309547893074,21.65545794662463,1260090
2013-04-30,21.823854446411133,22.04958177601339,21.727114162295877,21.92776082936384,1011436
2013-05-02,21.85610008239746,22.117656525925682,21.558713146526895,21.85610008239746,2157801
2013-05-03,22.246646881103516,22.31830650967705,21.67695495247418,21.91343077001124,1837921
2013-05-06,22.22156524658203,22.235897445030165,21.798774959917854,22.17857001803131,820412
2013-05-07,22.432960510253906,22.57269602888861,22.1427396406939,22.17857013700644,2615025
2013-05-08,23.052814483642578,23.074314150187245,22.407881892642262,22.440128658871657,2277973
2013-05-09,23.145971298217773,23.4218613479215,22.97399037568978,22.98832257483169,1523066
2013-05-10,23.3716983795166,23.414692240341274,22.93457590388385,22.938156903227718,1953435
2013-05-13,23.074312210083008,23.317954119598685,22.905912293178254,23.12805727154435,1747964
2013-05-14,23.364530563354492,23.44335628513429,22.837835274244238,23.03848194477753,2206736
2013-05-15,23.267793655395508,23.500684374398958,23.153138795693625,23.21404859193799,1389198
2013-05-16,23.644001007080078,23.644001007080078,23.067143039435685,23.12088809692555,2239107
2013-05-17,23.443355560302734,23.772987901565404,23.32511698128879,23.350197643480794,3264317
2013-05-20,23.48993492126465,23.52218305141893,23.188966952290635,23.332286204291893,1166128
2013-05-21,23.719240188598633,23.880475341997194,23.393191616609865,23.429020739502814,1885750
2013-05-22,23.314367294311523,23.72282533350326,23.024147827935035,23.647583350871837,1970404
2013-05-23,23.052814483642578,23.110143282978218,22.35772056001738,22.429378825599322,2901545
2013-05-24,23.22479248046875,23.454102154677194,22.981150609923912,23.04564412664422,2884116
2013-05-27,23.120887756347656,23.260623263610654,23.07431016512237,23.135219953706315,902105
2013-05-28,23.67624855041504,23.84822944983159,23.02056487912005,23.02056487912005,2196131
2013-05-29,23.672664642333984,23.72640969809865,23.300035718242622,23.360945505768598,1955744
2013-05-30,24.149202346801758,24.314018529573033,23.260625172744252,23.260625172744252,3121874
2013-05-31,24.034547805786133,24.202947723785798,23.6977479697868,23.884063819585858,2408219
2013-06-03,24.170696258544922,24.324763956566542,23.790902612365258,23.815983273271705,2114617
2013-06-04,23.79448699951172,24.321180893035997,23.63325183188882,24.077539008847985,2339295
2013-06-05,23.43260955810547,23.618922677741697,23.246293704881793,23.3358678983504,2575672
2013-06-06,23.389610290527344,23.636835911020505,23.246291050624247,23.593839318973437,1868599
2013-06-07,23.507850646972656,23.686999027008362,23.14597015389607,23.36094766322145,2141787
2013-06-10,23.71566390991211,23.88048009489228,23.400361005091437,23.400361005091437,1384869
2013-06-11,23.597423553466797,23.78015565656841,23.328700998029735,23.78015565656841,2473668
2013-06-12,23.467111587524414,23.850597177828963,23.366585949039013,23.56763722600981,2586798
2013-06-13,23.601146697998047,23.69794979971838,22.9682082569323,23.083626902745017,2359246
2013-06-14,23.60487174987793,23.753797529774534,23.4484980476702,23.6867804317248,1347331
2013-06-17,23.66444206237793,23.902723023302745,23.500621860096775,23.656995560431056,1708181
2013-06-18,23.83198356628418,23.925062705367644,23.545299647474117,23.56763773187818,1493371
2013-06-19,23.67933464050293,23.89900290647395,23.515515851616588,23.824539304152854,1107949
2013-06-20,23.426158905029297,23.90644764174595,23.321910715456713,23.537855017028566,3152119
2013-06-21,22.774606704711914,23.508070892260207,22.774606704711914,23.411269197081964,3934020
2013-06-24,22.30548667907715,22.741097824580443,22.04486478402027,22.66291026187083,3342776
2013-06-25,22.52887535095215,22.633124957843847,22.387396074908093,22.49164426152477,2102421
2013-06-26,23.098522186279297,23.228832428064393,22.413459586019542,22.532600784301664,2024887
2013-06-27,23.40382194519043,23.552747734564942,22.957041736516636,23.02405883883146,1443223
2013-06-28,23.158090591430664,23.6830568904621,22.960761846497228,23.463390060639018,1954154
2013-07-01,23.385204315185547,23.485729959699892,22.964486192649577,23.221384115114017,1573149
2013-07-02,23.139474868774414,23.347971234269423,22.927254542309868,23.024056223393266,1715170
2013-07-03,22.338993072509766,22.908636941370787,22.21240538828788,22.901190439913627,2670157
2013-07-04,22.599618911743164,22.599618911743164,22.21240928961195,22.44696915574771,2451845
2013-07-05,22.443241119384766,22.87885222026069,22.32782389816993,22.580999265113647,1636586
2013-07-08,22.94959259033203,23.139474831775626,22.592169032676395,22.629400120662414,1239230
2013-07-09,23.459665298461914,23.50062034639424,22.80438879236949,22.960761062356628,2040460
2013-07-10,23.418712615966797,23.51179175765144,23.076180636024308,23.374033605360175,1125488
2013-07-11,23.675609588623047,23.895276411022486,23.418711679149098,23.679332129220526,1672028
2013-07-12,23.85432243347168,24.088880849061116,23.60114705323467,23.791029298549923,1189737
2013-07-15,24.181961059570312,24.20802310689835,23.895278538961882,23.95484771547592,808261
2013-07-16,24.315998077392578,24.319722039028495,23.98463650555733,24.155901813653603,1151582
2013-07-17,24.230363845825195,24.446308145184354,23.954847529863468,24.386736128581788,1821433
2013-07-18,24.301101684570312,24.30482564568722,23.742628240411165,24.10749831474182,1489782
2013-07-19,24.557998657226562,24.557998657226562,24.103772023574365,24.30854725695848,1481080
2013-07-22,24.528213500976562,24.595230594171166,24.18568295378187,24.483537332546746,1526553
2013-07-23,24.826068878173828,24.997334158658965,24.468645313611365,24.50215244128129,1921053
2013-07-24,25.302635192871094,25.302635192871094,24.654805119645054,24.956380649490765,1943536
2013-07-25,25.533472061157227,26.39352246286174,25.17604848070145,25.31008267844113,3168371
2013-07-26,25.07552146911621,26.01003689421691,24.9898902451463,25.808985597150418,1634191
2013-07-29,24.867021560668945,25.28029313922272,24.807449551971235,25.164873082508336,1472794
2013-07-30,25.220720291137695,25.29146133897442,24.911699738089627,25.012223948734253,1323962
2013-07-31,25.95046615600586,26.06216227339767,25.042015574050176,25.09041570995982,2913541
2013-08-01,26.523828506469727,26.523828506469723,25.86482950555038,26.010032723389383,2268867
2013-08-02,26.285545349121094,26.572230655923303,26.032370005701416,26.557337654481017,1653755
2013-08-05,26.918487548828125,26.918487548828125,26.307888637528855,26.307888637528855,2035709
2013-08-06,26.438199996948242,26.810516560834937,26.30044184571218,26.810516560834937,1447138
2013-08-07,26.66531753540039,26.743503685286765,26.069608666751137,26.319062962731934,1487090
2013-08-08,26.847749710083008,26.847749710083008,26.590850352304304,26.68765346169993,1243019
2013-08-09,27.193998336791992,27.324308547687753,26.747216818728536,26.87752987017385,1526880
2013-08-12,26.974336624145508,27.24985295426467,26.69137805239375,27.19028093460099,1318871
2013-08-13,26.773284912109375,27.123260543262834,26.56478570912338,26.97805731363057,1472465
2013-08-14,27.045072555541992,27.21633781875204,26.79934512243182,26.806790203201952,1007597
2013-08-15,26.95572280883789,27.056247042490195,26.680209316096132,26.918491716394453,892964
2013-08-16,27.13815689086914,27.13815689086914,26.70999223048539,26.918491459166752,1367278
2013-08-19,26.65786361694336,27.10464516795009,26.594570487062747,27.04507315826262,987871
2013-08-20,26.22597885131836,26.53127831056293,25.805259329294227,26.50893738585244,1839613
2013-08-21,26.095666885375977,26.456814410792422,26.032373750553504,26.319059098596448,825217
2013-08-22,26.870084762573242,26.937101855272065,26.062158529878957,26.073327571903786,1228035
2013-08-23,26.810518264770508,26.96689054980913,26.430753754762268,26.77700829480501,803569
2013-08-26,26.568511962890625,26.728608209448844,26.40469175509613,26.728608209448844,575247
2013-08-27,25.764307022094727,26.56478826275356,25.585596648698907,26.501495123865464,1520602
2013-08-28,25.678674697875977,25.80526097023553,25.373375219217596,25.715905787361137,1059430
2013-08-29,26.18130111694336,26.237149170613442,25.74569141130674,25.92440177439099,1259492
2013-08-30,26.315336227416992,26.933380278753404,26.292998141389806,26.508939600936202,2086414
2013-09-02,26.803071975708008,26.959447110826368,26.52383451802921,26.52383451802921,1132912
2013-09-03,26.419580459594727,26.777003985251344,26.02120188865509,26.765834943910463,1828447
2013-09-04,26.639249801635742,26.73605005766991,26.158961120051575,26.42702948563807,1600402
2013-09-05,26.572233200073242,26.87753265749692,26.35628891930897,26.66903345789183,1324694
2013-09-06,26.844024658203125,26.84402465820312,26.34512180802971,26.47170808086175,1384071
2013-09-09,26.899873733520508,26.899873733520508,26.57968123761452,26.79934950366638,1050181
2013-09-10,27.622163772583008,27.651946935629255,27.030179023450614,27.030179023450614,2053669
2013-09-11,27.331758499145508,27.603547981984125,27.246124445309512,27.551423893753437,1487227
2013-09-12,27.476964950561523,27.551427130911517,27.220065599418884,27.246127646596392,1173556
2013-09-13,27.44717788696289,27.44717788696289,27.07486131842688,27.35409874482889,1344368
2013-09-16,27.476964950561523,27.7003543321616,27.391330886663944,27.7003543321616,1330446
2013-09-17,27.56631851196289,27.767369795729913,27.38760531287556,27.51419442067699,1236892
2013-09-18,27.804603576660156,27.867896716416006,27.41367001360303,27.558873259184203,952124
2013-09-19,28.117345809936523,28.34818310341723,27.8716183535022,28.068945678962333,1877371
2013-09-20,28.433813095092773,28.43381309509277,27.994479496521933,28.024262658717745,2543469
2013-09-23,27.83810806274414,28.4822169641947,27.711521795256132,28.415199869480478,1539144
2013-09-24,27.882787704467773,27.882787704467773,27.666843412101606,27.745029550947976,1135704
2013-09-25,27.752473831176758,28.00937313978122,27.517915445418094,27.812042997483083,1206612
2013-09-26,27.867895126342773,27.942360145821638,27.629612745110492,27.856726083558453,1251216
2013-09-27,27.823217391967773,27.92374161192877,27.637059114554916,27.774814421888504,902517
2013-09-30,27.257295608520508,27.46207085718638,27.126985377801315,27.39877488179421,1626978
2013-10-01,28.26627540588379,28.273723328543337,27.33548391195545,27.43601098400783,1698440
2013-10-02,27.774812698364258,28.083836101425593,27.551423347440895,28.005649970629904,1628517
2013-10-03,27.55887222290039,27.994484783813967,27.46579307715349,27.87161962969603,916813
2013-10-04,28.593915939331055,28.73167126300848,27.68546252879781,27.68918649014186,2380281
2013-10-07,28.69443702697754,28.731668114687718,28.12106918648104,28.422644689648386,1513486
2013-10-08,28.493385314941406,28.657205507055334,28.307227038648257,28.623695540236636,1349504
2013-10-09,27.454622268676758,27.968420938111787,27.261018907814954,27.934910970711716,3405706
2013-10-10,28.37424659729004,28.690715126377665,27.365268992972968,27.54025824238204,2540208
2013-10-11,27.90884780883789,28.370519528233583,27.771089664903375,28.340736363519202,1521185
2013-10-14,27.879064559936523,27.901405486368382,27.48068593192776,27.70035419178217,1064664
2013-10-15,28.214149475097656,28.255104525411788,27.718967750790444,27.879063990959317,1221334
2013-10-16,28.269994735717773,28.28116377732705,28.001926374896232,28.095005509039837,1069839
2013-10-17,27.67056655883789,28.08383816668509,27.458346233771753,28.04288311793988,1794360
2013-10-18,28.202980041503906,28.202980041503906,27.540257004587588,27.767370338436436,1511575
2013-10-21,28.19552993774414,28.2513751405876,27.972137764172352,28.135957933978467,1027320
2013-10-22,28.370521545410156,28.593913760225206,28.027990982167097,28.124794085883618,1499253
2013-10-23,28.07267189025879,28.34818537578524,27.983316702624574,28.18808912597591,1112164
2013-10-24,28.173192977905273,28.519447486974112,28.072668758101365,28.232764990048246,1001609
2013-10-25,29.550764083862305,29.722029347231963,28.497107619550327,28.66837288291999,4144252
2013-10-28,28.76889991760254,29.785325396603632,28.56785147085945,29.74809430796787,2036041
2013-10-29,28.809860229492188,28.94017332434447,28.50083958087667,28.556684803755648,1333335
2013-10-30,28.73911476135254,28.958780157480586,28.567849493045134,28.809852972698124,1004176
2013-10-31,28.850811004638672,28.91410698209138,28.467325381516766,28.49711138966509,1339731
2013-11-01,28.52689552307129,28.895488117895713,28.482216513785037,28.85080910860946,773564
2013-11-04,28.69443702697754,28.899212270208398,28.474771621102537,28.56040283878096,991318
2013-11-05,29.010906219482422,29.238019552600917,28.668375659567634,28.742837836749118,1455853
2013-11-06,29.44651222229004,29.707135490787568,29.13376770875255,29.148660710428093,1571805
2013-11-07,29.19333839416504,30.027326566401676,29.103980388156135,29.275245638848958,1834044
2013-11-08,29.022077560424805,29.171004767132125,28.6832709347021,29.025801521743794,1476188
2013-11-11,29.24174690246582,29.383226191726738,28.962509444849324,29.040695592115906,1004317
2013-11-12,29.007186889648438,29.67363108604786,28.977400880717134,29.353438591411745,1295841
2013-11-13,28.880592346191406,29.14121277400236,28.698158046723737,28.891761387304786,1094350
2013-11-14,29.28642463684082,29.34971777606573,28.936446129632188,29.215683575030518,994538
2013-11-15,29.219402313232422,29.42789865955085,29.036965169654117,29.23801643526818,971626
2013-11-18,28.854534149169922,29.040692434003276,28.750285964151242,29.03696847295261,1460171
2013-11-19,28.23649024963379,28.765181992979958,28.143411097428167,28.68699584599327,1534785
2013-11-20,28.46360206604004,28.683270330429366,28.031716300292608,28.109902443043,1151138
2013-11-21,28.523176193237305,28.694441495816726,28.095011516513576,28.236490808066048,1547896
2013-11-22,28.79868507385254,28.89921213480392,28.534340659633934,28.63114375966677,1411686
2013-11-25,29.06302833557129,29.20078647859558,28.835915017894642,29.16355539253625,1294072
2013-11-26,29.04068946838379,29.197061729943158,28.917824331208696,29.003458383329136,2102109
2013-11-27,29.04068946838379,29.18961664915211,28.78379015257218,29.152385564097457,2289559
2013-11-28,29.219402313232422,29.762984102240953,29.1523852246944,29.375774572971242,1649011
2013-11-29,29.144939422607422,29.48002488966203,29.07047724795079,29.18961843173133,1342811
2013-12-02,29.010906219482422,29.319929651830535,28.75773084029541,29.182171499439814,1231978
2013-12-03,28.031715393066406,29.048138056475885,28.031715393066406,29.048138056475885,1835592
2013-12-04,27.551424026489258,28.217870975563553,27.506745018983516,28.158298965555897,2027768
2013-12-05,26.95572280883789,27.3950565169911,26.907319832166177,27.179112204048785,2815532
2013-12-06,27.622163772583008,27.651946935629255,26.95199289442363,27.126982114862447,2131670
2013-12-09,27.473241806030273,27.778541299420525,27.268466543155633,27.767372256091033,1423440
2013-12-10,27.24985122680664,27.774816124199926,27.24985122680664,27.372713538611414,1674079
2013-12-11,27.53281021118164,27.96469881146768,27.11209349446171,27.138155541682412,1945481
2013-12-12,27.55887222290039,27.715247346573264,27.324313798216238,27.432285948148653,1549939
2013-12-13,27.357826232910156,27.733863970415296,27.220068062193693,27.543984541178173,1164921
2013-12-16,28.21787452697754,28.288615587627437,27.36154523891613,27.454624385855407,1919918
2013-12-17,27.79715919494629,28.072672688304998,27.651953105156263,28.04288667806344,1440449
2013-12-18,28.29605484008789,28.29605484008789,27.83810428164993,28.01681745679755,1855825
2013-12-19,28.828475952148438,29.25664063254452,28.471052338410516,28.471052338410516,2223841
2013-12-20,29.148664474487305,29.241743616566822,28.67582084201537,28.95133714776673,2077283
2013-12-23,29.293867111206055,29.31620519587338,29.089091866589143,29.189618928691967,846122
2013-12-24,29.24174690246582,29.41301220227124,29.137498706110378,29.338550016460296,161427
2013-12-27,29.785324096679688,29.785324096679688,29.368328536728225,29.465131635396393,876359
2013-12-30,29.62895393371582,30.001270511398452,29.480026734532753,29.78532621461051,950801
2013-12-31,29.76671028137207,29.777882165151876,29.547044856388627,29.584275947337495,160067
2014-01-02,28.996013641357422,29.930529033610863,28.96995159490653,29.889573983395174,1532493
2014-01-03,29.137496948242188,29.383224419033784,28.79124240806529,29.081648891978144,1054471
2014-01-06,28.999736785888672,29.357160344529774,28.86570259632952,29.077922923039857,1370413
2014-01-07,29.144939422607422,29.33482166069668,28.88059500986153,29.130046419566117,1638411
2014-01-08,29.100265502929688,29.22312781655306,28.87687328059606,29.156110717962992,1366805
2014-01-09,29.163564682006836,29.58428148553281,29.10771661485366,29.115161698217094,2194770
2014-01-10,30.057117462158203,30.213489737309317,29.34971542243418,29.390670471718987,2580946
2014-01-13,30.626766204833984,30.72356648162243,29.770436835671884,30.101798402914078,2022595
2014-01-14,30.582088470458984,30.61931956621265,30.086906659338677,30.209771831821254,1753721
2014-01-15,30.902271270751953,30.902271270751953,30.358689490469743,30.559740752856253,1525929
2014-01-16,30.61931610107422,31.028863789117764,30.518791869860426,31.0176947457107,1271862
2014-01-17,30.54485511779785,30.74590642867295,30.381034899925478,30.6007031775771,1730475
2014-01-20,30.451772689819336,30.969292496381975,30.358693547048357,30.455496650884175,980456
2014-01-21,30.358686447143555,30.570906729407994,30.273052405979254,30.481551568599112,916486
2014-01-22,30.20604133605957,30.481557634249548,30.01988305700954,30.44432370599961,1120139
2014-01-23,29.785324096679688,30.369860968455033,29.692244958877563,30.068285470952105,1147774
2014-01-24,29.107709884643555,30.116687459861822,29.010906779997324,29.893298083451324,2196654
2014-01-27,28.895488739013672,29.375777447102745,28.757730587832327,29.226850253497226,1355547
2014-01-28,29.323652267456055,29.453962491819873,29.0369669333058,29.141215112796854,1487500
2014-01-29,28.962509155273438,29.78532851462389,28.47477530982256,29.4763050495526,2308313
2014-01-30,28.943891525268555,29.16728091589756,28.523174792241427,28.992294500947487,1502601
2014-01-31,29.014633178710938,29.059312193966687,28.076396582742408,28.835919958238218,2511193
2014-02-03,28.273719787597656,29.14493915334066,28.243933781790236,28.917825830021357,1318427
2014-02-04,28.727949142456055,28.821028288966527,28.039161185838466,28.25510548747479,2043779
2014-02-05,28.57157325744629,28.686993327622982,28.33329087596222,28.60135926526931,1729871
2014-02-06,29.424175262451172,29.535871359003618,28.51572200943715,28.653480149778538,2064637
2014-02-07,30.05339241027832,30.083178416049723,29.208232249951422,29.308759309292437,1878303
2014-02-10,29.591726303100586,30.05339811803888,29.48003018051936,30.038505112324692,1528365
2014-02-11,30.031057357788086,30.086902573559584,29.64384776532156,29.647568886006233,1268251
2014-02-12,30.52623748779297,30.80547494007203,29.99754859321001,30.08318266175103,1688243
2014-02-13,30.537405014038086,30.57836006558137,30.19859839919375,30.440604747254053,1110522
2014-02-14,30.43315887451172,30.865047505128352,30.302848629256808,30.50017597786429,1689592
2014-02-17,30.306570053100586,30.52623547091597,30.22838391249426,30.299122130823754,818160
2014-02-18,30.392200469970703,30.492727534193257,29.934252681334588,30.246997235471447,1597586
2014-02-19,30.69750213623047,31.073542692714604,30.22466131019612,30.373588516377477,1997020
2014-02-20,30.69750213623047,30.749626232311417,30.07573410401476,30.68261197210751,2051553
2014-02-21,31.85540771484375,31.94476574495949,30.857599102953426,30.946957133069162,2876633
2014-02-24,32.521854400634766,32.61493355051669,32.16815476730354,32.16815476730354,2494034
2014-02-25,32.354312896728516,32.696843484758595,32.23144773779918,32.406436993143956,2286590
2014-02-26,31.952207565307617,32.488344329068724,31.83679033887848,32.324524131130616,1631833
2014-02-27,32.14208984375,32.19048997476098,31.561274068868382,31.881466543064025,1441898
2014-02-28,32.391544342041016,32.439944477655175,31.83306943959203,32.13464497793841,1464782
2014-03-03,30.879934310913086,31.646905463764885,30.649097036697132,31.535209367084644,2955550
2014-03-04,31.82563018798828,31.918709355448932,31.05121083298348,31.23736916790478,2031531
2014-03-05,31.892637252807617,31.94476134291721,31.427241562150606,31.665523928523005,1727752
2014-03-06,32.149539947509766,32.34314618289805,31.862857396575723,31.933595623634535,1694750
2014-03-07,31.57244873046875,32.235171822180746,31.479369580721556,32.08624461447519,1848587
2014-03-10,31.948490142822266,32.004338207235485,31.319276949381614,31.54266636648394,1397871
2014-03-11,31.49053192138672,32.13463790983006,31.42351483421144,32.02294465823768,1280725
2014-03-12,31.29692840576172,31.48681064235427,30.961845781898205,31.282035402837806,1419407
2014-03-13,30.842702865600586,31.423518638282005,30.842702865600586,31.39745659236713,1018052
2014-03-14,30.604427337646484,30.727292513251815,30.038507282375885,30.556027195991625,1933710
2014-03-17,30.965564727783203,31.1107679454077,30.518786033638534,30.518786033638534,1136045
2014-03-18,31.4346923828125,31.69531288094546,30.61187299236372,30.820369390870084,1483682
2014-03-19,31.37511444091797,31.56127271605004,31.177787123765945,31.34905239602147,1300762
2014-03-20,31.45330238342285,31.4830855476482,30.693776304956206,31.02885891675199,1368873
2014-03-21,31.26714324951172,31.624566775276897,31.20757124160935,31.527763682710386,1839046
2014-03-24,31.27459144592285,31.874021342547035,31.140557255339182,31.486811774255326,1698382
2014-03-25,31.870304107666016,32.00061436474891,31.330446110943775,31.397463220379343,1517587
2014-03-26,32.43250274658203,32.51813398309733,31.89636587585811,32.019231048824096,1918338
2014-03-27,32.33197021484375,32.573976558240496,32.17932189521046,32.30963212917791,1214708
2014-03-28,32.50323486328125,32.56280403220144,32.358031640885436,32.391538765799964,1217032
2014-03-31,32.652164459228516,32.95746395550694,32.633550333686664,32.65588842055697,1552649
2014-04-01,33.77655792236328,34.11164338598789,32.596315138782586,32.652160348928476,2403168
2014-04-02,33.463809967041016,33.80634334649157,33.22925156681437,33.74677133596111,1838909
2014-04-03,34.07813262939453,34.30896990799603,33.329775584738684,33.367009511372636,1990391
2014-04-04,34.25312423706055,34.54725466648391,33.787728527317874,33.96644172970105,1935666
2014-04-07,33.78772735595703,34.316416182164,33.754220229481184,33.895699497740125,1622445
